,voxel_x,voxel_y,voxel_z,currentStep,struggleValue,rowCount
3658,1.0,1.9,-3.1,5,39.6143124,3
3767,1.1,1.4,-3.2,5,99.3158197,4
1446,-0.9,1.5,-4.2,5,29.8905762,1
3566,1.0,1.7,-2.7,5,39.6143124,1
441,-1.4,1.8,-4.3,5,20.8077544,6
457,-1.4,1.8,-4.2,5,20.8077544,4
157,-1.5,1.7,-4.4,5,20.8077544,1
3773,1.1,1.4,-3.1,5,99.3158197,10
2719,0.9,1.5,-2.4,5,41.8890723,1
2409,0.8,1.7,-2.9,5,36.4075142,12
925,-1.2,1.3,-4.4,5,17.6920607,12
775,-1.3,1.7,-4.2,5,27.61987075,4
322,-1.4,1.6,-4.4,5,20.8077544,1
3106,1.0,1.4,-2.9,5,105.20319842857143,14
3979,1.1,1.5,-2.6,5,34.38458108636364,22
3311,1.0,1.5,-2.5,5,39.830739400000006,17
2398,0.8,1.7,-3.0,5,36.4075142,1
2958,0.9,1.7,-2.7,5,20.055063,3
4535,1.2,1.5,-2.7,5,37.5179903,7
1012,-1.2,1.6,-4.3,5,20.8077544,1
4548,1.2,1.6,-3.4,5,32.8974776,1
2744,0.9,1.6,-3.1,5,36.4075142,1
3480,1.0,1.7,-3.1,5,50.268728182352945,17
4322,1.2,1.3,-3.1,5,99.3158197,1
18,-1.6,1.1,-4.5,5,20.8077544,1
80,-1.5,1.1,-4.4,5,20.8077544,1
16,-1.6,1.1,-4.6,5,20.8077544,1
985,-1.2,1.5,-4.3,5,29.8905762,1
1148,-1.2,1.8,-4.0,5,29.890576200000005,20
2176,0.8,1.5,-2.9,5,32.8974776,5
4381,1.2,1.4,-3.0,5,105.4042992490196,51
4975,1.3,1.7,-2.9,5,41.8890723,11
4456,1.2,1.5,-3.1,5,61.92734827500001,12
2279,0.8,1.6,-3.0,5,59.46481444000001,5
2999,0.9,1.8,-2.9,5,55.0766358,2
77,-1.5,1.0,-4.4,5,20.8077544,3
3338,1.0,1.6,-3.1,5,44.16877907333333,15
2188,0.8,1.5,-2.8,5,32.8974776,5
724,-1.3,1.6,-4.1,5,29.8905762,1
959,-1.2,1.4,-4.3,5,17.6920607,7
2781,0.9,1.6,-2.9,5,31.685329272727277,11
4439,1.2,1.4,-2.6,5,43.36658775,8
3012,0.9,1.8,-2.8,5,55.0766358,1
2204,0.8,1.5,-2.7,5,32.8974776,3
3839,1.1,1.4,-2.7,5,57.12129977222222,18
4008,1.1,1.6,-3.1,5,40.77725175945946,37
3456,1.0,1.6,-2.5,5,76.57005896000001,5
2300,0.8,1.6,-2.9,5,32.8974776,3
3820,1.1,1.4,-2.8,5,109.02158677692309,26
4400,1.2,1.4,-2.9,5,115.87428019230768,13
495,-1.4,1.9,-4.2,5,20.8077544,4
3468,1.0,1.7,-3.3,5,41.8890723,5
3470,1.0,1.7,-3.2,5,43.35435713333334,9
3666,1.0,1.9,-3.0,5,85.80899560000002,15
2804,0.9,1.6,-2.8,5,30.011879325,4
3024,0.9,1.9,-3.0,5,85.8089956,17
21,-1.6,1.1,-4.4,5,20.8077544,12
2161,0.8,1.5,-3.0,5,32.8974776,1
2989,0.9,1.8,-3.0,5,85.8089956,2
3988,1.1,1.6,-3.5,5,32.8974776,4
1509,-0.8,1.4,-4.3,5,29.8905762,1
3862,1.1,1.4,-2.4,5,41.8890723,1
3317,1.0,1.5,-2.4,5,40.264243799999996,7
3357,1.0,1.6,-3.0,5,33.626867482142856,56
1172,-1.1,1.2,-4.3,5,17.6920607,3
4327,1.2,1.3,-3.0,5,117.2541519,13
3072,1.0,1.3,-2.4,5,33.7311944,7
3071,1.0,1.3,-2.5,5,75.49267315,8
3858,1.1,1.4,-2.5,5,37.81013335,2
1520,-0.8,1.5,-4.3,5,29.8905762,2
1168,-1.1,1.2,-4.4,5,17.6920607,1
3990,1.1,1.6,-3.4,5,32.8974776,3
4276,1.2,1.1,-3.0,5,117.2541519,1
4336,1.2,1.3,-2.9,5,99.3158197,2
4496,1.2,1.5,-2.9,5,39.60595874666667,30
4937,1.3,1.6,-2.9,5,41.8890723,12
4371,1.2,1.4,-3.1,5,92.39582595,8
3330,1.0,1.6,-3.2,5,44.20928159411765,17
4474,1.2,1.5,-3.0,5,53.161900096,50
3801,1.1,1.4,-2.9,5,109.23859598666667,60
4953,1.3,1.6,-2.8,5,41.8890723,1
816,-1.3,1.7,-4.0,5,29.8905762,6
15,-1.6,1.0,-4.4,5,20.8077544,3
3850,1.1,1.4,-2.6,5,46.38748917777778,9
3445,1.0,1.6,-2.6,5,51.086290392307696,13
2320,0.8,1.6,-2.8,5,32.8974776,21
4360,1.2,1.4,-3.3,5,99.3158197,2
4030,1.1,1.6,-3.0,5,67.53269652205883,68
661,-1.3,1.5,-4.3,5,29.8905762,1
4347,1.2,1.3,-2.8,5,110.73112200909091,11
2760,0.9,1.6,-3.0,5,31.128637679999997,25
3426,1.0,1.6,-2.7,5,42.15096924545455,11
4278,1.2,1.1,-2.9,5,117.2541519,2
3609,1.0,1.8,-3.0,5,71.60264257692307,26
3692,1.1,1.0,-2.9,5,55.0766358,1
2592,0.9,1.5,-3.2,5,99.3158197,2
2673,0.9,1.5,-2.7,5,85.046201525,4
3940,1.1,1.5,-2.8,5,59.50683356382979,47
4188,1.1,1.7,-2.8,5,59.85102113333334,6
2895,0.9,1.7,-3.0,5,36.4075142,2
3381,1.0,1.6,-2.9,5,51.33092359661017,59
2936,0.9,1.7,-2.8,5,24.415716653333334,15
3545,1.0,1.7,-2.8,5,39.09285304,10
3715,1.1,1.2,-2.8,5,55.0766358,1
3197,1.0,1.5,-3.1,5,99.3158197,5
4799,1.3,1.4,-3.0,5,69.49514455,18
4106,1.1,1.6,-2.6,5,61.134869325000004,8
4812,1.3,1.4,-2.9,5,43.8590929,1
3690,1.1,1.0,-3.0,5,55.0766358,3
3630,1.0,1.8,-2.9,5,59.46697291428571,14
4141,1.1,1.7,-3.0,5,49.709861529729736,37
3257,1.0,1.5,-2.8,5,96.21872669666666,30
4632,1.2,1.6,-2.7,5,52.869053125,4
4827,1.3,1.4,-2.8,5,43.8590929,1
2581,0.9,1.4,-2.4,5,32.8974776,1
3189,1.0,1.5,-3.2,5,99.3158197,11
4203,1.1,1.8,-3.1,5,39.6143124,2
1209,-1.1,1.5,-4.4,5,29.8905762,1
31,-1.6,1.3,-4.5,5,20.8077544,1
1340,-1.0,1.5,-4.2,5,20.8077544,1
3297,1.0,1.5,-2.6,5,37.25321814,20
3212,1.0,1.5,-3.0,5,86.14495028205128,39
2844,0.9,1.6,-2.6,5,25.6398273,7
2575,0.9,1.4,-2.5,5,36.255895,2
200,-1.5,1.8,-4.2,5,20.8077544,5
3234,1.0,1.5,-2.9,5,90.32369357826087,69
3897,1.1,1.5,-3.0,5,59.84425765507246,69
4098,1.1,1.6,-2.7,5,52.99904185,12
3725,1.1,1.3,-3.1,5,117.2541519,4
1932,0.7,1.5,-2.9,5,32.8974776,1
876,-1.3,1.8,-4.0,5,29.8905762,2
4680,1.2,1.7,-2.9,5,42.402440322222226,18
407,-1.4,1.7,-4.1,5,29.8905762,6
3521,1.0,1.7,-2.9,5,51.78270961818182,22
3731,1.1,1.3,-3.0,5,117.2541519,1
2886,0.9,1.7,-3.1,5,55.0766358,6
2563,0.9,1.4,-2.6,5,105.29526376666666,3
3697,1.1,1.1,-2.9,5,55.0766358,8
796,-1.3,1.7,-4.1,5,29.8905762,7
1325,-1.0,1.3,-4.3,5,29.8905762,2
4659,1.2,1.7,-3.0,5,39.6143124,1
4165,1.1,1.7,-2.9,5,46.83898656,20
560,-1.3,1.3,-4.4,5,17.6920607,9
3694,1.1,1.1,-3.1,5,55.0766358,2
42,-1.6,1.5,-4.5,5,20.8077544,1
1219,-1.1,1.5,-4.2,5,20.8077544,2
2546,0.9,1.4,-2.7,5,99.3158197,2
1335,-1.0,1.5,-4.4,5,29.8905762,1
145,-1.5,1.6,-4.1,5,29.8905762,3
3919,1.1,1.5,-2.9,5,64.90821290178572,112
3696,1.1,1.1,-3.0,5,55.0766358,8
3882,1.1,1.5,-3.1,5,44.23552627575758,33
389,-1.4,1.7,-4.2,5,23.07845985,4
2710,0.9,1.5,-2.5,5,44.56130057777778,9
2693,0.9,1.5,-2.6,5,31.44670153333333,12
2915,0.9,1.7,-2.9,5,37.587836707142856,28
4601,1.2,1.6,-2.9,5,51.77484183461539,52
1091,-1.2,1.7,-4.1,5,29.8905762,7
617,-1.3,1.4,-4.3,5,17.6920607,9
910,-1.2,1.2,-4.4,5,17.6920607,4
3148,1.0,1.4,-2.7,5,76.83013095681818,44
3711,1.1,1.2,-2.9,5,55.0766358,1
4722,1.3,1.1,-3.3,5,99.3158197,2
3497,1.0,1.7,-3.0,5,56.900766170370375,54
4578,1.2,1.6,-3.0,5,77.37191433548386,31
3277,1.0,1.5,-2.7,5,53.02942063478261,23
3164,1.0,1.4,-2.6,5,65.60280606857144,35
179,-1.5,1.7,-4.0,5,29.8905762,2
4724,1.3,1.1,-3.0,5,117.2541519,3
1025,-1.2,1.6,-4.2,5,25.349165300000003,2
4730,1.3,1.2,-3.4,5,99.3158197,3
4729,1.3,1.1,-2.8,5,117.2541519,1
3962,1.1,1.5,-2.7,5,42.01215612857143,14
3752,1.1,1.3,-2.7,5,55.0766358,2
3746,1.1,1.3,-2.8,5,99.3158197,1
2653,0.9,1.5,-2.8,5,75.07581474999999,12
2609,0.9,1.5,-3.0,5,32.8974776,3
4212,1.1,1.8,-3.0,5,39.6143124,1
3404,1.0,1.6,-2.8,5,25.489147335714286,28
4620,1.2,1.6,-2.8,5,67.697894675,8
4716,1.3,0.9,-3.3,5,99.3158197,2
1378,-1.0,1.6,-4.1,5,29.8905762,1
4880,1.3,1.5,-2.9,5,43.8590929,5
4114,1.1,1.7,-3.2,5,39.6143124,3
4077,1.1,1.6,-2.8,5,27.588886180555555,36
3179,1.0,1.4,-2.4,5,39.07571036923077,13
2632,0.9,1.5,-2.9,5,107.92156786000001,20
915,-1.2,1.2,-4.3,5,17.6920607,1
4123,1.1,1.7,-3.1,5,47.31461967368421,19
4719,1.3,1.0,-3.3,5,99.3158197,1
3174,1.0,1.4,-2.5,5,41.24174415416667,24
4562,1.2,1.6,-3.1,5,56.2995049,2
1250,-1.1,1.6,-4.1,5,29.8905762,1
222,-1.5,1.9,-4.2,5,20.8077544,4
1201,-1.1,1.4,-4.3,5,29.8905762,2
423,-1.4,1.7,-4.0,5,29.8905762,8
4861,1.3,1.5,-3.0,5,43.8590929,8
2162,0.8,1.5,-3.0,6,43.44298002727273,11
2205,0.8,1.5,-2.7,6,36.7199796,1
1933,0.7,1.5,-2.9,6,38.40072970681818,44
3405,1.0,1.6,-2.8,6,52.872745636,25
223,-1.5,1.9,-4.2,6,8.5750394,2
2189,0.8,1.5,-2.8,6,110.6729843,1
4717,1.3,0.9,-3.2,6,110.6729843,1
3920,1.1,1.5,-2.9,6,37.58176573095238,42
3584,1.0,1.7,-2.6,6,40.6769993,1
3000,0.9,1.8,-2.9,6,40.6769993,2
2896,0.9,1.7,-3.0,6,37.437009828571426,7
3667,1.0,1.9,-3.0,6,40.6769993,44
3898,1.1,1.5,-3.0,6,45.87604072,25
4457,1.2,1.5,-3.1,6,22.39993366,15
2916,0.9,1.7,-2.9,6,13.6845072,4
4752,1.3,1.3,-3.2,6,36.28718277272727,22
4447,1.2,1.5,-3.2,6,13.6845072,4
4733,1.3,1.2,-3.2,6,40.6769993,5
2805,0.9,1.6,-2.8,6,16.07827566,5
3631,1.0,1.8,-2.9,6,40.6769993,2
2177,0.8,1.5,-2.9,6,73.69648194999999,2
561,-1.3,1.3,-4.4,6,25.0085872,14
3840,1.1,1.4,-2.7,6,110.6729843,4
4881,1.3,1.5,-2.9,6,31.5314129,2
1823,0.6,1.6,-2.9,6,36.7199796,3
1123,-1.2,1.7,-3.8,6,20.1000537,1
225,-1.5,1.9,-4.1,6,8.5750394,1
4518,1.2,1.5,-2.8,6,34.43856936666666,3
4621,1.2,1.6,-2.8,6,33.394981324999996,4
3868,1.1,1.5,-3.3,6,12.244842,3
2826,0.9,1.6,-2.7,6,13.6845072,1
4602,1.2,1.6,-2.9,6,46.41124658,5
826,-1.3,1.7,-3.9,6,20.1000537,1
528,-1.3,1.2,-4.4,6,25.0085872,5
3883,1.1,1.5,-3.1,6,62.994223551999994,25
4536,1.2,1.5,-2.7,6,43.39134985,2
3980,1.1,1.5,-2.6,6,36.2188894,8
4850,1.3,1.5,-3.1,6,18.1540097,2
2860,0.9,1.6,-2.5,6,29.1545111,1
1092,-1.2,1.7,-4.1,6,17.218800125,4
2078,0.8,1.2,-2.7,6,110.6729843,1
4543,1.2,1.5,-2.6,6,29.453357133333334,9
3645,1.0,1.8,-2.8,6,40.6769993,1
618,-1.3,1.4,-4.3,6,25.008587200000004,12
3659,1.0,1.9,-3.1,6,15.2658127,3
4862,1.3,1.5,-3.0,6,31.5314129,2
3427,1.0,1.6,-2.7,6,32.74569426153846,13
4579,1.2,1.6,-3.0,6,40.59505846363636,11
3963,1.1,1.5,-2.7,6,49.3720278,10
4563,1.2,1.6,-3.1,6,20.8469074,7
4552,1.2,1.6,-3.2,6,18.423021477777777,9
3873,1.1,1.5,-3.2,6,12.244842,1
2080,0.8,1.3,-2.8,6,110.6729843,1
1109,-1.2,1.7,-4.0,6,20.1000537,4
3595,1.0,1.8,-3.1,6,41.39829097272727,11
2114,0.8,1.4,-2.7,6,110.6729843,1
33,-1.6,1.3,-4.4,6,8.5750394,1
3997,1.1,1.6,-3.2,6,39.7987755625,8
1121,-1.2,1.7,-3.9,6,20.1000537,1
1941,0.7,1.5,-2.8,6,36.7199796,9
2152,0.8,1.5,-3.1,6,110.67298430000001,5
3701,1.1,1.1,-2.7,6,25.4105317,4
3446,1.0,1.6,-2.6,6,30.7465103,11
2887,0.9,1.7,-3.1,6,56.3311357,4
4660,1.2,1.7,-3.0,6,31.5314129,1
4786,1.3,1.4,-3.2,6,23.4922862,6
1040,-1.2,1.6,-4.0,6,20.1000537,1
3851,1.1,1.4,-2.6,6,28.76605006666667,3
817,-1.3,1.7,-4.0,6,15.160761857142857,7
4475,1.2,1.5,-3.0,6,27.737443050000003,10
188,-1.5,1.8,-4.4,6,8.5750394,1
602,-1.3,1.4,-4.4,6,25.0085872,15
3859,1.1,1.4,-2.5,6,36.7199796,1
3941,1.1,1.5,-2.8,6,49.40677092,5
3382,1.0,1.6,-2.9,6,24.4125271296875,64
2937,0.9,1.7,-2.8,6,56.3311357,1
4497,1.2,1.5,-2.9,6,35.33885276666667,3
3610,1.0,1.8,-3.0,6,40.27936510869565,23
3358,1.0,1.6,-3.0,6,55.81995322727273,66
2000,0.7,1.6,-2.9,6,36.7199796,22
22,-1.6,1.1,-4.4,6,8.5750394,2
4636,1.2,1.6,-2.6,6,23.3986128,2
3987,1.1,1.5,-2.4,6,31.5314129,2
1048,-1.2,1.6,-3.9,6,20.1000537,2
3457,1.0,1.6,-2.5,6,40.6769993,2
3702,1.1,1.1,-2.6,6,25.4105317,1
3759,1.1,1.3,-2.6,6,110.6729843,2
4275,1.2,1.1,-3.2,6,110.6729843,1
3764,1.1,1.4,-3.3,6,56.3311357,1
1192,-1.1,1.3,-4.1,6,25.0085872,1
4274,1.2,1.1,-3.3,6,110.6729843,1
4272,1.2,0.9,-3.3,6,110.6729843,1
3149,1.0,1.4,-2.7,6,45.949092539999995,5
2460,0.8,1.8,-2.9,6,13.6845072,1
4055,1.1,1.6,-2.9,6,49.34143167209302,43
3498,1.0,1.7,-3.0,6,39.69886970545455,55
3165,1.0,1.4,-2.6,6,38.24909829782609,46
2694,0.9,1.5,-2.6,6,62.17874575,4
1394,-1.0,1.6,-3.9,6,20.1000537,2
3175,1.0,1.4,-2.5,6,30.794541010714287,28
424,-1.4,1.7,-4.0,6,20.1000537,8
2497,0.9,1.4,-3.0,6,25.4105317,9
4078,1.1,1.6,-2.8,6,68.167262755,40
3753,1.1,1.3,-2.7,6,25.4105317,1
3129,1.0,1.4,-2.8,6,25.4105317,2
278,-1.4,1.4,-4.4,6,25.0085872,1
1188,-1.1,1.3,-4.2,6,25.0085872,1
3082,1.0,1.4,-3.1,6,110.6729843,1
467,-1.4,1.8,-4.1,6,8.5750394,4
3481,1.0,1.7,-3.1,6,45.153068996969694,33
3090,1.0,1.4,-3.0,6,25.4105317,22
2739,0.9,1.6,-3.2,6,110.6729843,42
3783,1.1,1.4,-3.0,6,36.7199796,1
3312,1.0,1.5,-2.5,6,30.796953023076924,13
4299,1.2,1.2,-2.9,6,36.7199796,1
2390,0.8,1.7,-3.1,6,12.244842,2
926,-1.2,1.3,-4.4,6,25.0085872,7
4292,1.2,1.2,-3.0,6,36.7199796,3
1466,-0.9,1.5,-3.8,6,20.1000537,4
3107,1.0,1.4,-2.9,6,31.06525565,2
3567,1.0,1.7,-2.7,6,37.79637725,4
3774,1.1,1.4,-3.1,6,110.6729843,1
4287,1.2,1.2,-3.1,6,56.3311357,2
3768,1.1,1.4,-3.2,6,56.3311357,1
3298,1.0,1.5,-2.6,6,32.20801115789474,38
3185,1.0,1.5,-3.3,6,56.3311357,1
3190,1.0,1.5,-3.2,6,110.6729843,1
2515,0.9,1.4,-2.9,6,25.410531699999996,3
3721,1.1,1.3,-3.3,6,110.6729843,1
2593,0.9,1.5,-3.2,6,110.67298429999998,14
3716,1.1,1.2,-2.8,6,25.4105317,1
2597,0.9,1.5,-3.1,6,110.6729843,4
797,-1.3,1.7,-4.1,6,20.1000537,2
4142,1.1,1.7,-3.0,6,30.89964359855073,69
3258,1.0,1.5,-2.8,6,100.97150027647058,17
4107,1.1,1.6,-2.6,6,24.310255333333334,3
2610,0.9,1.5,-3.0,6,42.44830244166666,12
4124,1.1,1.7,-3.1,6,19.828626366666665,9
2654,0.9,1.5,-2.8,6,76.56800326,5
2633,0.9,1.5,-2.9,6,98.34748351666666,18
1259,-1.1,1.6,-4.0,6,14.337546549999999,2
4110,1.1,1.6,-2.5,6,31.5314129,1
3705,1.1,1.2,-3.2,6,56.3311357,2
3278,1.0,1.5,-2.7,6,68.56808289166666,12
1251,-1.1,1.6,-4.1,6,8.5750394,1
3522,1.0,1.7,-2.9,6,40.13323984666667,15
940,-1.2,1.3,-4.2,6,25.0085872,2
408,-1.4,1.7,-4.1,6,17.79505084,5
2576,0.9,1.4,-2.5,6,31.2206489,1
3546,1.0,1.7,-2.8,6,31.1540126,26
3198,1.0,1.5,-3.1,6,79.8333261,12
119,-1.5,1.5,-4.4,6,8.5750394,1
2529,0.9,1.4,-2.8,6,25.410531699999996,6
3738,1.1,1.3,-2.9,6,31.06525565,2
2674,0.9,1.5,-2.7,6,75.57001248571429,7
201,-1.5,1.8,-4.2,6,8.5750394,3
3213,1.0,1.5,-3.0,6,44.62108226363636,22
2547,0.9,1.4,-2.7,6,82.25216676666666,3
4166,1.1,1.7,-2.9,6,25.659609125,12
877,-1.3,1.8,-4.0,6,20.1000537,14
3732,1.1,1.3,-3.0,6,36.7199796,1
2564,0.9,1.4,-2.6,6,25.4105317,1
3726,1.1,1.3,-3.1,6,56.3311357,1
4099,1.1,1.6,-2.7,6,37.82593763333333,6
258,-1.4,1.3,-4.4,6,25.0085872,1
1225,-1.1,1.5,-4.0,6,8.5750394,3
3235,1.0,1.5,-2.9,6,95.44817249130433,23
4318,1.2,1.3,-3.2,6,74.44508523333333,3
577,-1.3,1.3,-4.3,6,25.0085872,1
3079,1.0,1.4,-3.2,6,110.6729843,6
209,-1.5,1.8,-4.0,6,20.1000537,1
2761,0.9,1.6,-3.0,6,40.29889206666667,12
3802,1.1,1.4,-2.9,6,31.06525565,4
4364,1.2,1.4,-3.2,6,75.29234762499999,8
3331,1.0,1.6,-3.2,6,56.3311357,1
4372,1.2,1.4,-3.1,6,56.57651738333333,6
1149,-1.2,1.8,-4.0,6,20.1000537,2
953,-1.2,1.4,-4.4,6,25.0085872,5
4382,1.2,1.4,-3.0,6,33.1406827,4
2280,0.8,1.6,-3.0,6,12.244842,1
479,-1.4,1.8,-4.0,6,20.1000537,6
2269,0.8,1.6,-3.1,6,110.6729843,3
3471,1.0,1.7,-3.2,6,56.3311357,4
960,-1.2,1.4,-4.3,6,25.0085872,9
2782,0.9,1.6,-2.9,6,101.75474230232557,43
3339,1.0,1.6,-3.1,6,60.22954240000001,3
3025,0.9,1.9,-3.0,6,40.6769993,5
3821,1.1,1.4,-2.8,6,25.4105317,1
4401,1.2,1.4,-2.9,6,35.717399699999994,3
4009,1.1,1.6,-3.1,6,20.514901605555554,18
216,-1.5,1.9,-4.3,6,8.5750394,1
4031,1.1,1.6,-3.0,6,32.62276055795454,88
3065,1.0,1.3,-2.7,6,31.2206489,3
2301,0.8,1.6,-2.9,6,12.244842,1
2745,0.9,1.6,-3.1,6,110.67298429999998,14
4328,1.2,1.3,-3.0,6,56.3311357,1
3076,1.0,1.4,-3.3,6,83.50206,2
4323,1.2,1.3,-3.1,6,56.3311357,1
1174,-1.1,1.2,-4.1,6,25.0085872,1
878,-1.3,1.8,-4.0,7,118.774809,9
109,-1.5,1.4,-4.4,7,118.774809,1
339,-1.4,1.6,-4.2,7,118.774809,3
4383,1.2,1.4,-3.0,7,45.6995564,2
4661,1.2,1.7,-3.0,7,179.87272942340425,47
1041,-1.2,1.6,-4.0,7,118.774809,2
529,-1.3,1.2,-4.4,7,16.6915591,1
4458,1.2,1.5,-3.1,7,58.32039584090909,22
2565,0.9,1.4,-2.6,7,106.75116686000001,5
4681,1.2,1.7,-2.9,7,181.29984784210527,19
458,-1.4,1.8,-4.2,7,35.90509191666667,6
480,-1.4,1.8,-4.0,7,118.774809,24
4100,1.1,1.6,-2.7,7,39.07522682,10
3921,1.1,1.5,-2.9,7,102.99681683292681,82
2281,0.8,1.6,-3.0,7,34.75595514285714,7
4167,1.1,1.7,-2.9,7,112.3539612125,72
4646,1.2,1.7,-3.1,7,179.492882171875,64
2270,0.8,1.6,-3.1,7,45.6995564,12
2530,0.9,1.4,-2.8,7,22.67600695,2
2354,0.8,1.6,-2.6,7,25.420006,5
4189,1.1,1.7,-2.8,7,183.6127639,5
3942,1.1,1.5,-2.8,7,88.50987369428572,35
2675,0.9,1.5,-2.7,7,34.96056106666666,15
78,-1.5,1.1,-4.5,7,118.774809,4
1990,0.7,1.6,-3.0,7,45.6995564,1
3611,1.0,1.8,-3.0,7,74.41599233733334,75
4642,1.2,1.7,-3.2,7,183.6127639,8
1985,0.7,1.6,-3.1,7,45.6995564,3
202,-1.5,1.8,-4.2,7,19.3311485,5
2827,0.9,1.6,-2.7,7,65.4994575153846,13
349,-1.4,1.6,-4.1,7,118.774809,1
2178,0.8,1.5,-2.9,7,45.6995564,2
941,-1.2,1.3,-4.2,7,16.6915591,4
2548,0.9,1.4,-2.7,7,130.08427293333332,6
4696,1.2,1.7,-2.8,7,183.6127639,2
519,-1.3,1.2,-4.5,7,118.774809,1
362,-1.4,1.7,-4.4,7,19.3311485,1
4108,1.1,1.6,-2.6,7,161.64006135,2
4498,1.2,1.5,-2.9,7,112.93715829749999,40
2611,0.9,1.5,-3.0,7,25.1875271,16
4125,1.1,1.7,-3.1,7,170.34623035714284,35
330,-1.4,1.6,-4.3,7,118.774809,2
4402,1.2,1.4,-2.9,7,94.21572374782609,23
2655,0.9,1.5,-2.8,7,26.55199948888889,27
4417,1.2,1.4,-2.8,7,109.85367642727273,11
2634,0.9,1.5,-2.9,7,31.88542673,10
3461,1.0,1.6,-2.4,7,139.6673588,2
859,-1.3,1.8,-4.1,7,98.8860769,20
4115,1.1,1.7,-3.2,7,183.6127639,3
4432,1.2,1.4,-2.7,7,110.8104037,1
2206,0.8,1.5,-2.7,7,20.1644868,2
2219,0.8,1.5,-2.6,7,20.1644868,1
4711,1.2,1.8,-2.9,7,183.6127639,1
4519,1.2,1.5,-2.8,7,121.11645909285713,14
3482,1.0,1.7,-3.1,7,74.09236562608696,23
3406,1.0,1.6,-2.8,7,48.297427077777776,45
2806,0.9,1.6,-2.8,7,33.397104500000005,6
409,-1.4,1.7,-4.1,7,69.05297875000001,2
2190,0.8,1.5,-2.8,7,20.1644868,3
935,-1.2,1.3,-4.3,7,16.6915591,5
3523,1.0,1.7,-2.9,7,115.09618386785714,28
2783,0.9,1.6,-2.9,7,23.50890810909091,11
69,-1.6,1.8,-4.0,7,19.3311485,1
4700,1.2,1.7,-2.7,7,183.6127639,3
4315,1.2,1.3,-3.3,7,110.8104037,1
562,-1.3,1.3,-4.4,7,24.544116784615383,13
2897,0.9,1.7,-3.0,7,29.65725985,2
2598,0.9,1.5,-3.1,7,45.6995564,3
3596,1.0,1.8,-3.1,7,183.6127639,52
4143,1.1,1.7,-3.0,7,132.00673592222222,126
4010,1.1,1.6,-3.1,7,31.72313342972973,37
4448,1.2,1.5,-3.2,7,145.9452738142857,7
3585,1.0,1.7,-2.6,7,183.6127639,1
66,-1.6,1.8,-4.2,7,19.3311485,2
120,-1.5,1.5,-4.4,7,118.774809,1
991,-1.2,1.5,-4.1,7,118.774809,1
927,-1.2,1.3,-4.4,7,118.774809,2
4444,1.2,1.5,-3.3,7,183.6127639,2
4056,1.1,1.6,-2.9,7,97.173149886875,320
3964,1.1,1.5,-2.7,7,79.40573628235293,17
4263,1.1,1.9,-2.9,7,183.6127639,1
4564,1.2,1.6,-3.1,7,97.67789171470588,34
911,-1.2,1.2,-4.4,7,118.774809,1
4361,1.2,1.4,-3.3,7,161.64006135,2
4257,1.1,1.9,-3.1,7,183.6127639,1
4249,1.1,1.8,-2.8,7,183.6127639,1
905,-1.2,1.2,-4.5,7,118.774809,5
2762,0.9,1.6,-3.0,7,32.6915068,2
3447,1.0,1.6,-2.6,7,94.51359966,5
210,-1.5,1.8,-4.0,7,19.3311485,1
1013,-1.2,1.6,-4.3,7,118.774809,6
208,-1.5,1.8,-4.1,7,19.3311485,2
2845,0.9,1.6,-2.6,7,30.232220007692305,13
2321,0.8,1.6,-2.8,7,28.676176666666663,6
4337,1.2,1.3,-2.9,7,25.1875271,1
1001,-1.2,1.6,-4.4,7,118.774809,2
846,-1.3,1.8,-4.2,7,118.774809,2
4537,1.2,1.5,-2.7,7,110.8104037,4
2339,0.8,1.6,-2.7,7,25.420006,1
3428,1.0,1.6,-2.7,7,66.58843181818182,33
124,-1.5,1.5,-4.2,7,118.774809,1
3499,1.0,1.7,-3.0,7,52.96104283,30
138,-1.5,1.6,-4.3,7,118.774809,2
4549,1.2,1.6,-3.3,7,71.40459223333333,3
4476,1.2,1.5,-3.0,7,63.4879375452381,42
944,-1.2,1.4,-4.5,7,118.774809,8
4032,1.1,1.6,-3.0,7,75.91929145342465,146
918,-1.2,1.3,-4.5,7,118.774809,16
4553,1.2,1.6,-3.2,7,118.15799709444445,18
4353,1.2,1.3,-2.7,7,45.6995564,1
442,-1.4,1.8,-4.3,7,19.3311485,4
4232,1.1,1.8,-2.9,7,183.6127639,17
97,-1.5,1.3,-4.5,7,118.774809,1
4580,1.2,1.6,-3.0,7,107.0832979018868,53
2302,0.8,1.6,-2.9,7,44.483600704761905,21
4079,1.1,1.6,-2.8,7,93.96904596976744,43
4204,1.1,1.8,-3.1,7,183.6127639,45
2861,0.9,1.6,-2.5,7,44.4091028,1
4319,1.2,1.3,-3.2,7,45.6995564,1
4373,1.2,1.4,-3.1,7,55.00110601428571,14
2516,0.9,1.4,-2.9,7,25.1875271,1
376,-1.4,1.7,-4.3,7,52.479035333333336,3
4633,1.2,1.6,-2.7,7,183.6127639,3
2001,0.7,1.6,-2.9,7,45.6995564,1
4200,1.1,1.7,-2.6,7,133.85584223333333,6
544,-1.3,1.3,-4.6,7,118.774809,2
4199,1.1,1.7,-2.7,7,164.953918275,8
547,-1.3,1.3,-4.5,7,118.774809,10
