,voxel_x,voxel_y,voxel_z,currentStep,struggleValue,rowCount
752,-1.4,1.2,-4.3,5,29.890576200000005,5
3887,1.1,0.7,-3.0,5,117.2541519,1
2614,0.9,0.8,-3.3,5,55.0766358,5
1669,-0.7,0.8,-4.4,5,27.61987075,4
4763,1.2,0.6,-3.4,5,99.3158197,2
208,-1.5,0.7,-4.6,5,20.8077544,11
3149,1.0,0.8,-3.1,5,43.49276376764706,34
5813,1.3,0.9,-2.9,5,79.05371714166667,24
5636,1.2,1.6,-3.1,5,43.8590929,5
4767,1.2,0.7,-3.4,5,99.3158197,1
3632,1.0,1.2,-2.4,5,39.6143124,1
3870,1.1,0.7,-3.1,5,117.2541519,1
5651,1.2,1.8,-3.1,5,43.8590929,2
485,-1.4,0.7,-4.6,5,20.8077544,6
5653,1.2,1.8,-2.9,5,43.8590929,1
3621,1.0,1.2,-2.6,5,85.8089956,1
5055,1.2,0.9,-2.6,5,73.5489489,4
3109,1.0,0.8,-3.4,5,26.7900142,1
5780,1.3,0.9,-3.1,5,78.00430162923978,171
700,-1.4,1.1,-4.1,5,29.8905762,7
1547,-1.0,1.0,-4.4,5,20.8077544,1
3763,1.0,1.5,-2.7,5,20.055063,1
697,-1.4,1.1,-4.2,5,29.890576200000005,5
3081,1.0,0.7,-3.0,5,117.2541519,1
4828,1.2,0.8,-3.5,5,99.3158197,1
6107,1.3,1.2,-3.0,5,37.632672945833335,24
5074,1.2,1.0,-3.3,5,99.3158197,1
1539,-1.0,0.9,-4.4,5,29.8905762,1
6130,1.3,1.2,-2.9,5,43.8590929,2
5081,1.2,1.0,-3.2,5,56.300118835294114,17
325,-1.5,1.0,-4.2,5,29.8905762,6
5693,1.3,0.7,-3.0,5,55.0766358,7
4563,1.1,1.3,-3.0,5,101.53157375,2
5712,1.3,0.8,-3.2,5,117.2541519,4
4835,1.2,0.8,-3.3,5,75.02505003333333,3
6550,1.4,1.1,-3.0,5,62.18638123333333,3
4260,1.1,1.0,-2.9,5,95.4567271,7
3062,1.0,0.7,-3.1,5,92.954379675,4
5699,1.3,0.7,-2.9,5,55.0766358,1
5701,1.3,0.8,-3.4,5,99.3158197,1
5705,1.3,0.8,-3.3,5,99.3158197,1
5726,1.3,0.8,-3.1,5,106.89123255,6
5686,1.3,0.7,-3.1,5,55.0766358,2
4575,1.1,1.3,-2.9,5,85.8089956,1
6529,1.4,1.1,-3.1,5,55.138486866666675,6
6604,1.4,1.2,-3.1,5,43.8590929,1
3045,1.0,0.7,-3.2,5,86.2691062,6
3106,1.0,0.7,-2.3,5,39.6143124,1
1600,-0.9,1.0,-4.3,5,29.8905762,1
1465,-1.1,1.1,-4.4,5,20.8077544,1
5093,1.2,1.0,-3.1,5,59.681770191666665,48
3831,1.1,0.7,-3.3,5,26.674513033333337,3
5235,1.2,1.1,-3.0,5,56.6892854,18
3096,1.0,0.7,-2.9,5,55.0766358,1
5063,1.2,0.9,-2.4,5,33.7311944,2
1471,-1.1,1.1,-4.3,5,29.8905762,1
4810,1.2,0.7,-3.0,5,117.2541519,1
2552,0.9,0.7,-3.3,5,52.1707707,3
5327,1.2,1.2,-3.3,5,99.3158197,11
5767,1.3,0.9,-3.2,5,106.58604314347825,46
2550,0.9,0.7,-3.4,5,99.3158197,1
4279,1.1,1.0,-2.8,5,85.8089956,1
5669,1.3,0.6,-3.0,5,55.0766358,1
5395,1.2,1.2,-2.9,5,32.44593252857143,7
5671,1.3,0.6,-2.9,5,55.0766358,1
5673,1.3,0.7,-3.3,5,99.3158197,1
4845,1.2,0.8,-3.2,5,25.959018016666665,6
4819,1.2,0.7,-2.9,5,55.0766358,1
5130,1.2,1.0,-2.9,5,101.99595454,10
5833,1.3,0.9,-2.7,5,41.8890723,1
4770,1.2,0.7,-3.3,5,99.3158197,2
6687,1.4,1.4,-3.4,5,32.8974776,1
3917,1.1,0.8,-3.3,5,25.372397266666667,12
6444,1.4,1.0,-3.2,5,68.96328497500001,8
3979,1.1,0.8,-3.0,5,45.10060902285714,35
2646,0.9,0.8,-3.1,5,39.6878253,2
60,-1.7,0.9,-4.2,5,20.8077544,13
3170,1.0,0.8,-3.0,5,63.462733549999996,8
4629,1.1,1.4,-3.1,5,85.8089956,25
6419,1.4,0.9,-2.9,5,84.70717689411765,17
4898,1.2,0.8,-2.9,5,33.7311944,12
968,-1.3,0.9,-4.2,5,29.8905762,1
6173,1.3,1.3,-3.2,5,36.4075142,1
6654,1.4,1.3,-3.1,5,43.8590929,4
271,-1.5,0.9,-4.2,5,29.890576200000005,5
5151,1.2,1.0,-2.8,5,70.602446,2
3540,1.0,1.1,-2.5,5,85.8089956,1
5032,1.2,0.9,-2.8,5,43.27306929090909,11
6035,1.3,1.1,-2.8,5,43.8590929,1
5855,1.3,1.0,-3.2,5,63.46288609285715,14
3576,1.0,1.2,-3.0,5,32.8974776,32
5333,1.2,1.2,-3.2,5,78.34638453333334,3
3935,1.1,0.8,-3.2,5,25.5800060625,40
5849,1.3,1.0,-3.3,5,99.3158197,1
6455,1.4,1.0,-3.1,5,31.463629115384613,13
998,-1.3,1.0,-4.5,5,17.6920607,1
5847,1.3,1.0,-3.4,5,99.3158197,1
96,-1.6,0.8,-4.6,5,20.8077544,1
6704,1.4,1.4,-2.9,5,36.4075142,1
3187,1.0,0.8,-2.9,5,55.0766358,1
3532,1.0,1.1,-2.6,5,75.226692,5
4535,1.1,1.3,-3.2,5,32.8974776,1
4621,1.1,1.4,-3.3,5,32.8974776,1
4314,1.1,1.0,-2.5,5,34.1317901,1
507,-1.4,0.8,-4.5,5,17.6920607,5
4305,1.1,1.0,-2.6,5,53.943286,3
5213,1.2,1.1,-3.1,5,102.33239925833334,36
3600,1.0,1.2,-2.8,5,66.10664865000001,2
4884,1.2,0.8,-3.0,5,64.65268135,10
983,-1.3,1.0,-4.6,5,17.6920607,7
6183,1.3,1.3,-3.1,5,93.77014702,10
4619,1.1,1.4,-3.4,5,32.8974776,1
4912,1.2,0.8,-2.8,5,33.7311944,8
955,-1.3,0.9,-4.4,5,29.8905762,3
4425,1.1,1.1,-2.6,5,25.243523,1
126,-1.6,0.9,-4.2,5,29.8905762,2
1342,-1.2,1.1,-4.2,5,29.8905762,1
5838,1.3,0.9,-2.5,5,33.7311944,3
6693,1.4,1.4,-3.1,5,40.13330355,2
2691,0.9,0.8,-2.7,5,55.0766358,1
3590,1.0,1.2,-2.9,5,32.8974776,2
3909,1.1,0.7,-2.3,5,39.6143124,3
2987,0.9,1.6,-2.6,5,20.055063,2
6718,1.4,1.5,-2.9,5,36.4075142,1
6666,1.4,1.3,-3.0,5,43.8590929,2
2628,0.9,0.8,-3.2,5,45.13665003,20
3957,1.1,0.8,-3.1,5,35.02732084,35
3911,1.1,0.8,-3.4,5,26.7900142,1
2354,0.8,0.9,-2.5,5,55.0766358,1
3545,1.0,1.1,-2.4,5,39.6143124,1
4576,1.1,1.3,-2.9,6,40.6769993,1
151,-1.6,1.0,-4.2,6,20.1000537,1
2990,0.9,1.7,-3.3,6,110.6729843,2
2266,0.8,0.7,-3.3,6,56.3311357,1
2677,0.9,0.8,-2.9,6,56.3311357,1
2727,0.9,0.9,-3.2,6,56.3311357,6
6036,1.3,1.1,-2.8,6,30.451564,1
4486,1.1,1.2,-2.9,6,24.7890853,2
6131,1.3,1.2,-2.9,6,30.451564,1
2542,0.9,0.6,-3.0,6,56.3311357,1
3046,1.0,0.7,-3.2,6,30.226560116666665,18
2991,0.9,1.7,-3.2,6,110.6729843,8
132,-1.6,0.9,-4.1,6,20.1000537,12
6655,1.4,1.3,-3.1,6,110.6729843,21
5297,1.2,1.1,-2.7,6,28.957434733333333,3
4471,1.1,1.2,-3.0,6,46.1004944,5
6184,1.3,1.3,-3.1,6,110.6729843,1
6404,1.4,0.9,-3.0,6,56.3311357,1
4383,1.1,1.1,-2.9,6,36.801938,4
4564,1.1,1.3,-3.0,6,40.6769993,1
3063,1.0,0.7,-3.1,6,84.2467631090909,44
2503,0.8,1.5,-2.9,6,25.4105317,1
4630,1.1,1.4,-3.1,6,40.6769993,3
2293,0.8,0.7,-2.9,6,25.4105317,1
2501,0.8,1.5,-3.0,6,25.410531699999996,3
6108,1.3,1.2,-3.0,6,36.622442484615384,13
5349,1.2,1.2,-3.1,6,88.52225901612903,31
326,-1.5,1.0,-4.2,6,20.1000537,7
5189,1.2,1.0,-2.4,6,42.486566333333336,3
6530,1.4,1.1,-3.1,6,56.3311357,2
61,-1.7,0.9,-4.2,6,8.5750394,4
2685,0.9,0.8,-2.8,6,56.3311357,1
331,-1.5,1.0,-4.1,6,20.1000537,2
3082,1.0,0.7,-3.0,6,48.6009847,4
3307,1.0,0.9,-2.8,6,56.3311357,2
53,-1.7,0.9,-4.3,6,8.5750394,5
2720,0.9,0.9,-3.3,6,56.3311357,1
2280,0.8,0.7,-3.1,6,36.7199796,2
2487,0.8,1.4,-3.0,6,25.4105317,1
6391,1.4,0.9,-3.1,6,46.7868542,4
2538,0.9,0.6,-3.1,6,56.3311357,4
5958,1.3,1.1,-3.2,6,30.451564,7
3188,1.0,0.8,-2.9,6,21.782270699999998,2
2965,0.9,1.4,-2.9,6,25.4105317,1
5236,1.2,1.1,-3.0,6,42.39725673461539,26
5214,1.2,1.1,-3.1,6,62.86948017368421,76
4433,1.1,1.1,-2.5,6,40.6769993,1
2603,0.9,0.7,-2.9,6,25.4105317,1
3126,1.0,0.8,-3.2,6,42.98418837391304,23
6771,1.5,0.9,-3.2,6,18.1540097,3
2647,0.9,0.8,-3.1,6,35.31469838571429,7
4548,1.1,1.3,-3.1,6,48.234496538888884,18
4397,1.1,1.1,-2.8,6,25.4105317,2
5319,1.2,1.1,-2.5,6,30.451564,1
6456,1.4,1.0,-3.1,6,70.56227415,2
6161,1.3,1.2,-2.7,6,30.451564,1
127,-1.6,0.9,-4.2,6,20.1000537,1
3200,1.0,0.8,-2.8,6,56.3311357,1
4426,1.1,1.1,-2.6,6,40.6769993,3
2937,0.9,1.3,-3.2,6,36.7199796,10
2629,0.9,0.8,-3.2,6,40.33012854705882,17
3235,1.0,0.9,-3.3,6,38.079881033333336,9
2612,0.9,0.8,-3.4,6,56.3311357,1
5994,1.3,1.1,-3.0,6,30.451564,3
3150,1.0,0.8,-3.1,6,30.17565695945946,37
2615,0.9,0.8,-3.3,6,51.43265862222222,18
2225,0.7,1.4,-3.0,6,25.4105317,1
6068,1.3,1.2,-3.2,6,70.56227415,4
95,-1.6,0.7,-4.6,6,8.5750394,1
5260,1.2,1.1,-2.9,6,26.676578199999998,3
5203,1.2,1.1,-3.2,6,38.27161586190476,21
4445,1.1,1.2,-3.2,6,56.3311357,1
5278,1.2,1.1,-2.8,6,49.386322125,4
3247,1.0,0.9,-3.2,6,41.353953559999994,10
4536,1.1,1.3,-3.2,6,110.6729843,1
4454,1.1,1.2,-3.1,6,36.7199796,1
71,-1.7,1.0,-4.4,6,8.5750394,1
4646,1.1,1.4,-3.0,6,40.6769993,16
3097,1.0,0.7,-2.9,6,56.3311357,1
109,-1.6,0.9,-4.5,6,8.5750394,2
2553,0.9,0.7,-3.3,6,110.6729843,13
4589,1.1,1.3,-2.8,6,40.6769993,1
5973,1.3,1.1,-3.1,6,31.049614804999997,20
5311,1.2,1.1,-2.6,6,30.451564,1
77,-1.7,1.0,-4.2,6,8.5750394,1
3281,1.0,0.9,-3.0,6,20.69967655,2
2259,0.8,0.6,-3.1,6,36.7199796,1
2733,0.9,0.9,-3.1,6,45.46048586,5
5196,1.2,1.1,-3.3,6,110.6729843,2
2561,0.9,0.7,-3.2,6,32.5460557,13
2910,0.9,1.2,-3.2,6,110.6729843,1
6517,1.4,1.1,-3.2,6,31.6316549,1
6694,1.4,1.4,-3.1,6,110.6729843,1
3032,1.0,0.7,-3.3,6,110.6729843,42
2255,0.8,0.6,-3.3,6,56.3311357,1
2577,0.9,0.7,-3.1,6,31.525429415789475,19
4366,1.1,1.1,-3.0,6,35.657321475,4
2914,0.9,1.2,-3.1,6,110.6729843,2
6445,1.4,1.0,-3.2,6,110.6729843,3
3112,1.0,0.8,-3.3,6,58.915031840000005,25
6174,1.3,1.3,-3.2,6,110.6729843,2
6381,1.4,0.9,-3.2,6,16.5330084,4
5334,1.2,1.2,-3.2,6,88.08974732857142,7
74,-1.7,1.0,-4.3,6,8.5750394,8
6086,1.3,1.2,-3.1,6,58.62979141666666,18
3263,1.0,0.9,-3.1,6,30.28190567333333,30
3171,1.0,0.8,-3.0,6,30.879718366666665,3
6490,1.4,1.0,-2.9,6,12.0990377,2
2666,0.9,0.8,-3.0,6,56.3311357,3
6605,1.4,1.2,-3.1,6,110.6729843,1
7000,1.6,1.1,-3.1,6,31.6316549,1
5702,1.3,0.8,-3.4,6,12.244842,3
5674,1.3,0.7,-3.3,6,110.6729843,2
4846,1.2,0.8,-3.2,6,17.748759375,4
4932,1.2,0.8,-2.4,6,55.890675336363635,22
4930,1.2,0.8,-2.5,6,24.687329300000002,2
883,-1.3,0.7,-4.4,6,25.008587200000004,3
1702,-0.7,0.9,-3.9,6,20.1000537,3
4927,1.2,0.8,-2.6,6,42.7428234,2
5167,1.2,1.0,-2.7,6,28.0048671,2
3825,1.1,0.7,-3.4,6,61.45891315,2
3609,1.0,1.2,-2.7,6,40.6769993,1
4000,1.1,0.8,-2.9,6,35.955243159999995,5
5396,1.2,1.2,-2.9,6,51.11377762857143,7
3832,1.1,0.7,-3.3,6,82.55065792857143,7
5539,1.2,1.4,-3.4,6,110.6729843,1
489,-1.4,0.7,-4.5,6,25.0085872,33
5550,1.2,1.4,-3.1,6,40.1823718375,8
5064,1.2,0.9,-2.4,6,34.24997058461538,13
7045,1.7,1.1,-3.0,6,31.6316549,1
209,-1.5,0.7,-4.6,6,8.5750394,1
4936,1.2,0.8,-2.3,6,33.023500286363635,22
7005,1.6,1.1,-3.0,6,31.6316549,1
7015,1.6,1.2,-3.1,6,31.6316549,1
3785,1.0,1.7,-3.3,6,110.6729843,2
3786,1.0,1.7,-3.2,6,110.6729843,1
5706,1.3,0.8,-3.3,6,14.3889252,2
1241,-1.2,0.7,-4.4,6,25.0085872,1
4836,1.2,0.8,-3.3,6,38.995960775,4
5907,1.3,1.0,-2.9,6,110.6729843,1
4029,1.1,0.8,-2.7,6,13.6845072,1
1247,-1.2,0.7,-4.3,6,25.008587200000004,3
4261,1.1,1.0,-2.9,6,32.034576083333334,6
5113,1.2,1.0,-3.0,6,43.025375490476186,21
157,-1.6,1.0,-4.0,6,20.1000537,3
7041,1.7,1.0,-3.0,6,31.6316549,1
5068,1.2,0.9,-2.3,6,38.4156632,4
4771,1.2,0.7,-3.3,6,13.6845072,17
4018,1.1,0.8,-2.8,6,31.2206489,17
5837,1.3,0.9,-2.6,6,31.2206489,1
4037,1.1,0.8,-2.6,6,55.07934236666667,3
5061,1.2,0.9,-2.5,6,53.181604,8
3473,1.0,1.1,-3.1,6,56.3311357,1
5869,1.3,1.0,-3.1,6,50.8019418,4
514,-1.4,0.8,-4.4,6,25.0085872,2
3936,1.1,0.8,-3.2,6,33.465062025,24
5033,1.2,0.9,-2.8,6,32.20806236774193,31
3851,1.1,0.7,-3.2,6,12.244842,1
3577,1.0,1.2,-3.0,6,68.041758,2
3918,1.1,0.8,-3.3,6,84.3258745,9
4306,1.1,1.0,-2.6,6,33.0437655,2
200,-1.5,0.6,-4.6,6,8.5750394,2
5047,1.2,0.9,-2.7,6,39.60040862631579,19
3912,1.1,0.8,-3.4,6,110.6729843,1
4885,1.2,0.8,-3.0,6,21.835199075,4
496,-1.4,0.7,-4.4,6,25.008587200000004,3
5856,1.3,1.0,-3.2,6,45.65326391666667,6
4240,1.1,1.0,-3.0,6,56.3311357,2
508,-1.4,0.8,-4.5,6,25.0085872,1
3566,1.0,1.2,-3.1,6,110.6729843,2
5656,1.3,0.5,-3.3,6,110.6729843,1
4866,1.2,0.8,-3.1,6,24.693529066666667,6
1452,-1.1,1.0,-4.1,6,20.1000537,3
5013,1.2,0.9,-2.9,6,30.302934955,20
1313,-1.2,1.0,-4.1,6,20.1000537,1
5889,1.3,1.0,-3.0,6,34.2150867,2
912,-1.3,0.8,-4.4,6,25.0085872,1
3485,1.0,1.1,-3.0,6,36.7199796,1
4913,1.2,0.8,-2.8,6,44.55041315,4
3980,1.1,0.8,-3.0,6,14.154165985714286,28
4219,1.1,1.0,-3.1,6,28.444290662500002,8
5131,1.2,1.0,-2.9,6,58.123106657142856,7
3498,1.0,1.1,-2.9,6,25.4105317,1
3591,1.0,1.2,-2.9,6,110.6729843,1
3958,1.1,0.8,-3.1,6,23.117977154545454,11
5056,1.2,0.9,-2.6,6,53.35645469999999,7
5662,1.3,0.6,-3.3,6,110.6729843,1
4899,1.2,0.8,-2.9,6,37.741089428571435,7
3707,1.0,1.4,-3.2,6,110.6729843,1
5569,1.2,1.4,-3.0,6,40.6769993,6
1722,-0.7,1.1,-3.9,6,20.1000537,1
4041,1.1,0.8,-2.5,6,56.3311357,1
3888,1.1,0.7,-3.0,6,64.41349699999999,2
3645,1.0,1.3,-3.2,6,36.7199796,3
4149,1.1,0.9,-2.8,6,56.3311357,1
4829,1.2,0.8,-3.5,6,12.244842,1
4158,1.1,0.9,-2.7,6,29.1545111,2
3379,1.0,1.0,-3.1,6,15.2658127,1
564,-1.4,0.9,-4.2,6,20.1000537,1
6945,1.5,1.5,-3.1,6,110.6729843,2
2082,0.7,0.7,-3.1,6,36.7199796,16
203,-1.5,0.6,-4.4,6,25.0085872,1
6927,1.5,1.3,-3.1,6,110.6729843,1
4698,1.1,1.5,-3.2,6,56.3311357,3
4340,1.1,1.1,-3.2,6,62.089529649999996,4
2080,0.7,0.7,-3.2,6,36.7199796,4
4973,1.2,0.9,-3.1,6,28.729740589333336,75
5082,1.2,1.0,-3.2,6,67.4393843117647,17
5487,1.2,1.3,-3.0,6,36.2674576,5
277,-1.5,0.9,-4.1,6,20.1000537,23
5799,1.3,0.9,-3.0,6,61.71937656666666,3
4993,1.2,0.9,-3.0,6,22.728084466666665,9
4696,1.1,1.5,-3.3,6,56.3311357,2
3667,1.0,1.3,-2.9,6,25.4105317,1
2075,0.7,0.6,-3.1,6,36.7199796,43
1607,-0.9,1.0,-4.0,6,20.1000537,1
4953,1.2,0.9,-3.2,6,40.31057411578947,19
1628,-0.9,1.4,-4.0,6,20.1000537,1
4347,1.1,1.1,-3.1,6,95.10855612857142,14
477,-1.4,0.6,-4.5,6,25.0085872,1
45,-1.7,0.9,-4.4,6,8.5750394,1
5469,1.2,1.3,-3.1,6,40.14939667333333,30
4067,1.1,0.9,-3.2,6,39.41957513076923,13
4184,1.1,0.9,-2.4,6,36.7199796,1
4170,1.1,0.9,-2.6,6,73.69648194999999,2
4280,1.1,1.0,-2.8,6,35.3031021,3
4054,1.1,0.9,-3.3,6,53.428681340000004,20
5759,1.3,0.9,-3.3,6,64.41349699999999,2
3651,1.0,1.3,-3.1,6,61.37098116666667,3
4129,1.1,0.9,-2.9,6,44.730633575,4
5094,1.2,1.0,-3.1,6,29.196419966666667,21
4944,1.2,0.9,-3.3,6,110.6729843,1
5727,1.3,0.8,-3.1,6,13.6845072,1
4087,1.1,0.9,-3.1,6,31.042665250000002,22
196,-1.5,0.5,-4.4,6,25.0085872,26
4109,1.1,0.9,-3.0,6,25.247101444444443,9
1648,-0.8,1.0,-4.0,6,20.1000537,1
4783,1.2,0.7,-3.2,6,13.6845072,1
3660,1.0,1.3,-3.0,6,110.6729843,1
4198,1.1,1.0,-3.3,6,15.2658127,3
5768,1.3,0.9,-3.2,6,38.05965351034483,29
5372,1.2,1.2,-3.0,6,34.80747556666667,21
3388,1.0,1.0,-3.0,6,15.2658127,1
5455,1.2,1.3,-3.2,6,110.6729843,3
6938,1.5,1.4,-3.1,6,110.6729843,4
5781,1.3,0.9,-3.1,6,32.45842,7
4178,1.1,0.9,-2.5,6,56.327335500000004,3
5184,1.2,1.0,-2.5,6,28.957434733333333,3
4281,1.1,1.0,-2.8,7,147.9195434,2
5397,1.2,1.2,-2.9,7,90.77629683846155,13
6513,1.4,1.1,-3.3,7,161.64006135,2
2578,0.9,0.7,-3.1,7,42.05168931428572,7
5769,1.3,0.9,-3.2,7,151.85811076744187,43
3027,1.0,0.7,-3.4,7,45.6995564,5
1586,-1.0,1.3,-4.3,7,118.774809,1
6148,1.3,1.2,-2.8,7,104.92390326666667,6
3871,1.1,0.7,-3.1,7,33.0299063,4
1416,-1.2,1.6,-4.1,7,118.774809,1
2604,0.9,0.7,-2.9,7,183.6127639,1
3713,1.0,1.4,-3.0,7,45.6995564,1
2464,0.8,1.2,-3.2,7,110.8104037,2
94,-1.6,0.5,-4.5,7,118.774809,1
221,-1.5,0.8,-4.5,7,118.774809,1
5048,1.2,0.9,-2.7,7,157.86437711363638,22
2594,0.9,0.7,-3.0,7,25.1875271,1
5237,1.2,1.1,-3.0,7,36.72931988064516,31
5322,1.2,1.1,-2.4,7,25.1875271,1
3021,1.0,0.6,-2.8,7,161.1269267,1
3022,1.0,0.6,-2.7,7,161.1269267,1
3852,1.1,0.7,-3.2,7,25.42811624,5
4549,1.1,1.3,-3.1,7,34.3419989,2
4867,1.2,0.8,-3.1,7,67.71944701666668,12
6491,1.4,1.0,-2.9,7,84.98732915376344,93
5057,1.2,0.9,-2.6,7,161.1269267,6
5083,1.2,1.0,-3.2,7,147.7175483,25
1576,-1.0,1.2,-4.3,7,118.774809,1
3805,1.1,0.6,-3.3,7,45.6995564,3
5065,1.2,0.9,-2.4,7,155.84397338000002,5
5694,1.3,0.7,-3.0,7,161.1269267,2
6531,1.4,1.1,-3.1,7,132.14948365818182,55
1056,-1.3,1.1,-4.5,7,118.774809,5
4565,1.1,1.3,-3.0,7,34.3419989,2
6109,1.3,1.2,-3.0,7,110.86894446410257,39
4241,1.1,1.0,-3.0,7,22.67600695,2
6569,1.4,1.1,-2.9,7,113.64049204545454,44
4415,1.1,1.1,-2.7,7,50.37979243333333,3
4837,1.2,0.8,-3.3,7,48.26947656,5
5728,1.3,0.8,-3.1,7,127.58257803333333,3
3771,1.0,1.6,-3.1,7,45.6995564,1
1521,-1.1,1.3,-4.3,7,118.774809,4
1530,-1.1,1.3,-4.0,7,118.774809,1
4262,1.1,1.0,-2.9,7,130.80435163333334,3
6551,1.4,1.1,-3.0,7,108.3196912655914,93
439,-1.5,1.3,-4.5,7,118.774809,1
5713,1.3,0.8,-3.2,7,148.45643981999999,5
3064,1.0,0.7,-3.1,7,32.41129166153846,13
2507,0.8,1.6,-3.0,7,45.6995564,9
5679,1.3,0.7,-3.2,7,110.8104037,1
93,-1.6,0.5,-4.6,7,118.774809,1
5738,1.3,0.8,-3.0,7,152.74083953333334,6
1494,-1.1,1.2,-4.3,7,118.774809,1
6518,1.4,1.1,-3.2,7,138.46498567083333,24
5760,1.3,0.9,-3.3,7,136.91365778,5
3033,1.0,0.7,-3.3,7,45.6995564,2
5324,1.2,1.1,-2.3,7,112.2263229,1
2562,0.9,0.7,-3.2,7,34.26822983076923,13
5755,1.3,0.8,-2.3,7,161.1269267,3
4577,1.1,1.3,-2.9,7,34.3419989,1
3833,1.1,0.7,-3.3,7,19.82920186818182,44
5753,1.3,0.8,-2.7,7,161.1269267,1
2483,0.8,1.4,-3.2,7,25.1875271,5
6132,1.3,1.2,-2.9,7,96.67805407499999,4
6582,1.4,1.1,-2.8,7,110.8104037,1
204,-1.5,0.6,-4.4,7,118.774809,1
2554,0.9,0.7,-3.3,7,45.6995564,1
3753,1.0,1.5,-3.1,7,45.6995564,3
3826,1.1,0.7,-3.4,7,33.4781889375,16
5747,1.3,0.8,-2.9,7,161.1269267,2
92,-1.6,0.5,-4.7,7,118.774809,1
3047,1.0,0.7,-3.2,7,30.950792472727276,11
4847,1.2,0.8,-3.2,7,97.70895514444445,18
201,-1.5,0.6,-4.5,7,118.774809,2
5075,1.2,1.0,-3.3,7,174.135257625,20
3083,1.0,0.7,-3.0,7,20.1644868,1
2667,0.9,0.8,-3.0,7,25.1875271,3
6473,1.4,1.0,-3.0,7,127.29409596850394,127
114,-1.6,0.9,-4.4,7,19.3311485,5
6238,1.3,1.3,-2.1,7,44.4091028,1
2798,0.9,1.0,-3.3,7,45.2185268,1
4068,1.1,0.9,-3.2,7,175.704607009375,64
6237,1.3,1.3,-2.6,7,112.2263229,1
6340,1.4,0.7,-3.1,7,183.6127639,1
4199,1.1,1.0,-3.3,7,183.6127639,2
1214,-1.3,1.4,-4.3,7,118.774809,4
4055,1.1,0.9,-3.3,7,183.6127639,39
5507,1.2,1.3,-2.9,7,34.3419989,1
669,-1.4,1.1,-4.4,7,118.774809,14
6232,1.3,1.3,-2.8,7,139.6673588,1
5279,1.2,1.1,-2.8,7,161.1269267,2
1233,-1.2,0.6,-4.4,7,118.774809,2
4038,1.1,0.8,-2.6,7,25.420006,1
1236,-1.2,0.7,-4.5,7,118.774809,3
6353,1.4,0.8,-3.2,7,110.8104037,1
6222,1.3,1.3,-2.9,7,14.9054169,1
4208,1.1,1.0,-3.2,7,166.3134842625,8
6359,1.4,0.8,-3.1,7,183.6127639,4
4511,1.1,1.2,-2.7,7,20.1644868,1
1242,-1.2,0.7,-4.4,7,16.6915591,9
4030,1.1,0.8,-2.7,7,101.37765885,2
609,-1.4,1.0,-4.4,7,118.774809,6
1248,-1.2,0.7,-4.3,7,16.6915591,4
1249,-1.2,0.8,-4.7,7,118.774809,1
1250,-1.2,0.8,-4.6,7,118.774809,7
1072,-1.3,1.1,-4.4,7,118.774809,5
6370,1.4,0.8,-2.9,7,161.1269267,1
5488,1.2,1.3,-3.0,7,45.6995564,1
4088,1.1,0.9,-3.1,7,135.24966108571428,28
657,-1.4,1.1,-4.5,7,118.774809,3
1195,-1.3,1.3,-4.2,7,118.774809,2
4171,1.1,0.9,-2.6,7,161.1269267,5
5439,1.2,1.2,-2.6,7,25.1875271,1
1112,-1.3,1.2,-4.5,7,118.774809,3
197,-1.5,0.5,-4.4,7,50.71930906666667,15
4974,1.2,0.9,-3.1,7,155.84646736296295,27
4159,1.1,0.9,-2.7,7,110.8104037,2
195,-1.5,0.5,-4.5,7,118.774809,1
5298,1.2,1.1,-2.7,7,110.8104037,2
4150,1.1,0.9,-2.8,7,122.56307516666668,3
647,-1.4,1.1,-4.6,7,118.774809,3
5456,1.2,1.3,-3.2,7,34.3419989,1
4994,1.2,0.9,-3.0,7,160.4972911478261,46
6267,1.3,1.4,-3.0,7,45.6995564,4
4487,1.1,1.2,-2.9,7,25.1875271,1
2956,0.9,1.4,-3.2,7,25.1875271,3
1085,-1.3,1.1,-4.3,7,118.774809,5
4185,1.1,0.9,-2.4,7,104.51638495,2
5429,1.2,1.2,-2.7,7,89.75866435,4
5312,1.2,1.1,-2.6,7,111.5183633,2
5470,1.2,1.3,-3.1,7,35.7616935875,8
620,-1.4,1.0,-4.3,7,118.774809,23
2911,0.9,1.2,-3.2,7,110.8104037,1
4110,1.1,0.9,-3.0,7,157.908400975,16
4954,1.2,0.9,-3.2,7,133.4441690962963,54
414,-1.5,1.2,-4.3,7,118.774809,5
4190,1.1,0.9,-2.3,7,183.6127639,1
405,-1.5,1.2,-4.4,7,118.774809,3
1185,-1.3,1.3,-4.3,7,118.774809,7
4455,1.1,1.2,-3.1,7,65.48744525,2
4945,1.2,0.9,-3.3,7,183.6127639,9
4130,1.1,0.9,-2.9,7,122.56307516666668,9
2616,0.9,0.8,-3.3,7,29.65725985,8
226,-1.5,0.8,-4.4,7,16.6915591,1
5519,1.2,1.3,-2.8,7,113.336018825,4
1337,-1.2,1.1,-4.3,7,118.774809,1
6440,1.4,1.0,-3.3,7,139.6673588,1
4900,1.2,0.8,-2.9,7,14.9054169,1
1349,-1.2,1.2,-4.5,7,118.774809,1
